"???? ??????,??? ???????????,""??????, ??."",?????,????? ????,??????,???????,????????,????????"
03/26/2052,MTLR ,23176,9445355666,188,121,90,350,93
03/27/2052,MTLR ,77147,6855978801,334,104,101,208,316
03/28/2052,MTLR ,81881,6119031852,208,216,80,296,89
03/29/2052,MTLR ,60266,4401261482,245,99,106,366,254
03/30/2052,MTLR ,91549,8222104818,257,291,153,267,264
03/31/2052,MTLR ,21765,1916752195,235,180,181,266,299
04/01/2052,MTLR ,84658,7960603278,107,176,111,199,196
04/02/2052,MTLR ,82051,5272336407,309,200,146,215,359
04/03/2052,MTLR ,17376,1865478223,323,347,153,217,211
04/04/2052,MTLR ,33973,9277738772,329,96,74,329,123
04/05/2052,MTLR ,72221,5733918457,228,146,182,289,398
04/06/2052,MTLR ,83769,2267469232,130,214,145,331,83
04/07/2052,MTLR ,87878,8389475260,75,205,130,269,79
04/08/2052,MTLR ,30641,5892105024,76,282,143,354,145
04/09/2052,MTLR ,23708,9082879235,153,205,164,220,399
04/10/2052,MTLR ,47943,4063315089,94,196,113,195,62
04/11/2052,MTLR ,95198,2741189281,91,306,137,283,278
04/12/2052,MTLR ,48633,9663866675,332,294,118,351,83
04/13/2052,MTLR ,26651,3587240515,294,268,184,285,368
04/14/2052,MTLR ,83757,2314177277,345,121,113,202,162
04/15/2052,MTLR ,19915,6123988963,77,88,89,243,376
04/16/2052,MTLR ,49383,3482057052,287,135,109,222,339
04/17/2052,MTLR ,26613,9424191489,96,237,150,199,64
04/18/2052,MTLR ,42839,4060599119,241,149,163,325,331
04/19/2052,MTLR ,97067,6760486978,289,176,155,262,155
04/20/2052,MTLR ,80719,8572733809,134,175,78,298,211
04/21/2052,MTLR ,19486,8226972038,204,243,170,293,121
04/22/2052,MTLR ,84532,5736793995,348,307,73,228,243
04/23/2052,MTLR ,65893,1778040605,322,118,105,380,344
04/24/2052,MTLR ,75163,8580379431,314,143,105,321,364
04/25/2052,MTLR ,51447,7347406599,277,134,97,321,196
04/26/2052,MTLR ,15087,1603795254,70,89,71,231,185
04/27/2052,MTLR ,28867,1578407303,309,93,90,236,374
04/28/2052,MTLR ,95010,5986465940,203,194,88,352,280
04/29/2052,MTLR ,83969,4692650108,259,320,62,297,121
04/30/2052,MTLR ,27138,4842298858,342,157,69,357,254
05/01/2052,MTLR ,15937,4793819814,338,261,89,243,173
05/02/2052,MTLR ,70359,5030390346,223,154,131,222,231
05/03/2052,MTLR ,89655,9856749926,332,273,146,371,329
05/04/2052,MTLR ,58795,3125008480,286,219,131,396,136
05/05/2052,MTLR ,34405,6691664301,313,249,139,259,380
05/06/2052,MTLR ,68503,9021854105,75,77,140,382,321
05/07/2052,MTLR ,43542,5902697941,331,139,151,352,383
05/08/2052,MTLR ,72458,7082873807,317,286,121,268,320
05/09/2052,MTLR ,12472,2083321559,214,199,143,234,360
05/10/2052,MTLR ,41643,5131485389,153,136,148,300,254
05/11/2052,MTLR ,11294,3961222606,227,207,104,379,380
05/12/2052,MTLR ,91827,1177319421,89,306,149,326,242
05/13/2052,MTLR ,37285,7379798820,229,149,128,311,363
05/14/2052,MTLR ,76750,7642283199,325,209,161,191,296
05/15/2052,MTLR ,81712,9066027748,263,286,130,342,342
05/16/2052,MTLR ,14497,8924802057,114,87,168,242,297
05/17/2052,MTLR ,23284,5665047694,182,135,172,366,281
05/18/2052,MTLR ,75181,8766498622,136,197,174,278,349
05/19/2052,MTLR ,94537,8349086005,136,71,91,302,68
05/20/2052,MTLR ,79995,1661365367,337,206,172,214,342
05/21/2052,MTLR ,83747,8544860906,306,289,140,345,330
05/22/2052,MTLR ,39457,5234156626,81,275,101,293,277
05/23/2052,MTLR ,12600,6192298894,242,107,150,349,223
05/24/2052,MTLR ,17041,6764763610,107,189,164,278,141
05/25/2052,MTLR ,48334,6377316569,238,194,72,302,282
05/26/2052,MTLR ,85627,7377034449,346,336,81,366,97
05/27/2052,MTLR ,75769,3576533811,190,140,92,281,231
05/28/2052,MTLR ,83988,3538761243,208,125,152,238,271
05/29/2052,MTLR ,82245,1611190965,321,240,129,342,149
05/30/2052,MTLR ,56849,2506038351,250,281,140,261,289
05/31/2052,MTLR ,17643,1889827605,334,215,127,222,143
06/01/2052,MTLR ,91824,7472721626,288,195,72,358,105
06/02/2052,MTLR ,97180,2309693522,181,326,181,397,115
06/03/2052,MTLR ,83732,7114875320,251,128,117,250,155
06/04/2052,MTLR ,11430,8981221257,92,143,86,338,231
06/05/2052,MTLR ,64877,6632943057,183,329,66,197,175
06/06/2052,MTLR ,58104,1594507445,108,125,147,364,243
06/07/2052,MTLR ,20120,6188056032,293,83,158,235,115
06/08/2052,MTLR ,71109,3862936291,226,181,93,242,241
06/09/2052,MTLR ,82233,5098653422,158,312,136,355,111
06/10/2052,MTLR ,94104,5713468442,320,170,142,314,238
06/11/2052,MTLR ,29927,1655518218,330,210,70,202,145
06/12/2052,MTLR ,99991,4929524506,270,331,102,257,340
06/13/2052,MTLR ,38712,4930974612,97,319,136,193,277
06/14/2052,MTLR ,54490,4667384587,73,348,145,325,359
06/15/2052,MTLR ,75747,7084018042,138,242,64,270,332
06/16/2052,MTLR ,70928,7314812316,337,153,84,253,297
06/17/2052,MTLR ,45561,2162321431,299,118,154,195,99
06/18/2052,MTLR ,91599,8192541787,305,197,185,281,291
06/19/2052,MTLR ,46588,5267695204,72,268,172,399,101
06/20/2052,MTLR ,35703,7821609582,231,214,96,298,318
06/21/2052,MTLR ,28876,9613273890,113,174,136,324,336
06/22/2052,MTLR ,74200,9151375108,169,77,175,193,264
06/23/2052,MTLR ,19201,5182460155,137,113,171,369,243
06/24/2052,MTLR ,78296,5195487711,332,197,125,283,242
06/25/2052,MTLR ,78251,5431439890,189,162,65,284,160
06/26/2052,MTLR ,71859,5926128872,158,328,169,271,283
06/27/2052,MTLR ,64156,5734226853,217,320,148,213,348
06/28/2052,MTLR ,79237,9240296817,82,119,152,190,169
06/29/2052,MTLR ,83058,3856168376,313,347,82,222,86
06/30/2052,MTLR ,30455,1024654513,248,231,162,196,109
07/01/2052,MTLR ,91043,3985573439,116,311,100,205,290
07/02/2052,MTLR ,36690,2191928901,256,339,181,368,378
07/03/2052,MTLR ,16139,4528701139,322,103,129,256,76
07/04/2052,MTLR ,18351,8045235037,215,263,64,331,153
07/05/2052,MTLR ,35538,3645579440,337,194,92,208,115
07/06/2052,MTLR ,77822,9970265988,225,124,81,324,186
07/07/2052,MTLR ,21010,2993196658,293,330,93,277,92
07/08/2052,MTLR ,39372,3896035592,333,75,150,362,220
07/09/2052,MTLR ,17394,3785244925,131,92,170,274,83
07/10/2052,MTLR ,24443,4273330850,148,350,75,232,281
07/11/2052,MTLR ,22709,2307419287,154,145,138,222,78
07/12/2052,MTLR ,79350,9738528054,257,80,169,370,149
07/13/2052,MTLR ,17016,5080610847,345,111,123,260,224
07/14/2052,MTLR ,49603,9777472389,297,95,156,277,167
07/15/2052,MTLR ,87934,5763280132,257,310,92,339,241
07/16/2052,MTLR ,80285,4943229805,223,141,129,191,278
07/17/2052,MTLR ,24044,5827870363,254,151,139,347,268
07/18/2052,MTLR ,41895,5023075862,161,108,146,300,339
07/19/2052,MTLR ,97977,1087796570,243,120,178,330,297
07/20/2052,MTLR ,22324,9106023230,275,98,126,299,294
07/21/2052,MTLR ,29360,8422220592,184,246,172,365,118
07/22/2052,MTLR ,77810,9429211189,116,193,148,204,393
07/23/2052,MTLR ,65278,8904923551,264,180,87,261,142
07/24/2052,MTLR ,87614,6919512548,172,124,138,192,321
07/25/2052,MTLR ,56660,2647156632,223,196,137,207,123
07/26/2052,MTLR ,93384,9415299333,92,94,110,227,175
07/27/2052,MTLR ,60577,8614211398,134,155,137,386,64
07/28/2052,MTLR ,44501,3524749558,204,163,90,339,176
07/29/2052,MTLR ,11551,5069283236,301,169,74,392,176
07/30/2052,MTLR ,95385,6067975574,228,279,100,190,389
07/31/2052,MTLR ,23646,1846187382,267,207,135,365,270
08/01/2052,MTLR ,28193,2341526284,96,130,134,399,332
08/02/2052,MTLR ,50258,5877414748,282,245,172,237,320
08/03/2052,MTLR ,57257,7001771297,277,150,110,374,108
08/04/2052,MTLR ,55818,1236172123,282,163,110,338,220
08/05/2052,MTLR ,75554,9541307703,287,216,177,325,266
08/06/2052,MTLR ,91633,1139794379,195,196,81,204,103
08/07/2052,MTLR ,18812,8880965020,216,329,155,222,351
08/08/2052,MTLR ,89630,1335886498,107,206,184,312,252
08/09/2052,MTLR ,27483,1446536476,131,297,142,240,89
08/10/2052,MTLR ,98244,1136789632,319,241,87,396,269
08/11/2052,MTLR ,69146,8508079874,117,139,155,238,114
08/12/2052,MTLR ,66442,4532735005,253,226,180,227,164
08/13/2052,MTLR ,13141,5518823116,307,152,139,257,112
08/14/2052,MTLR ,29482,2629358752,277,168,116,255,182
08/15/2052,MTLR ,39678,8321245670,190,238,142,333,206
08/16/2052,MTLR ,53569,9122572287,241,333,102,306,196
08/17/2052,MTLR ,25212,9747406405,217,175,136,331,344
08/18/2052,MTLR ,10896,2784603098,217,99,91,346,251
08/19/2052,MTLR ,20804,1441338224,273,123,139,220,70
08/20/2052,MTLR ,83242,4717834374,120,330,160,335,399
08/21/2052,MTLR ,55466,2689302871,211,299,62,363,73
08/22/2052,MTLR ,90793,8298200087,276,304,129,282,175
08/23/2052,MTLR ,37450,7571543639,285,269,63,271,145
08/24/2052,MTLR ,39796,6426812106,165,73,120,201,122
08/25/2052,MTLR ,20918,3734999526,258,178,147,295,367
08/26/2052,MTLR ,88101,1238628310,181,239,174,290,165
08/27/2052,MTLR ,56130,3671587479,126,205,72,255,221
08/28/2052,MTLR ,31551,6332812056,275,120,174,200,172
08/29/2052,MTLR ,93128,3637896019,85,93,175,353,144
08/30/2052,MTLR ,86409,8219995601,257,268,132,215,258
08/31/2052,MTLR ,79191,5062543223,120,207,72,255,286
09/01/2052,MTLR ,82075,9065797145,280,340,74,372,369
09/02/2052,MTLR ,30487,1418447013,240,215,176,373,179
09/03/2052,MTLR ,64561,9208796943,235,209,164,265,110
09/04/2052,MTLR ,21943,1578402607,129,131,140,284,343
09/05/2052,MTLR ,36350,5150569326,110,221,180,232,394
09/06/2052,MTLR ,93965,7419092918,343,156,110,222,243
09/07/2052,MTLR ,66180,4112356027,311,73,101,256,182
09/08/2052,MTLR ,56755,9680810216,75,86,157,233,157
09/09/2052,MTLR ,35457,7881229145,90,80,127,277,245
09/10/2052,MTLR ,29509,5117195968,321,134,77,198,90
09/11/2052,MTLR ,94657,5265842299,176,199,99,357,141
09/12/2052,MTLR ,43114,7723188094,234,88,167,391,244
09/13/2052,MTLR ,63246,2393091887,168,321,81,258,66
09/14/2052,MTLR ,61288,7888503252,321,334,99,205,400
09/15/2052,MTLR ,94312,4384374083,170,245,79,229,177
09/16/2052,MTLR ,68408,5398943934,263,161,108,374,381
09/17/2052,MTLR ,38578,1584933614,248,173,82,268,286
09/18/2052,MTLR ,75550,1144145330,135,185,144,393,329
09/19/2052,MTLR ,36252,4799987166,71,266,155,381,243
09/20/2052,MTLR ,31095,6230874412,130,108,154,349,149
09/21/2052,MTLR ,33707,2435699244,340,75,160,283,71
09/22/2052,MTLR ,70795,9051261206,224,156,166,245,265
09/23/2052,MTLR ,52988,2461735664,167,160,113,319,245
09/24/2052,MTLR ,31050,9667689633,105,82,131,357,369
09/25/2052,MTLR ,47038,1136927885,243,345,137,398,233
09/26/2052,MTLR ,59759,8772255428,183,83,130,299,300
09/27/2052,MTLR ,98798,5667341016,188,325,107,325,272
09/28/2052,MTLR ,74424,3244523456,107,109,75,210,359
09/29/2052,MTLR ,66457,5437936728,249,120,86,282,113
09/30/2052,MTLR ,93847,6346426316,320,334,84,210,115
10/01/2052,MTLR ,17201,7413715573,117,199,81,255,327
10/02/2052,MTLR ,85748,4517625179,82,236,176,299,243
10/03/2052,MTLR ,67534,5363453966,136,222,123,393,259
10/04/2052,MTLR ,86926,5796751221,111,167,184,232,204
10/05/2052,MTLR ,96924,1027189262,315,220,101,246,132
10/06/2052,MTLR ,33841,1486418057,157,218,167,326,343
10/07/2052,MTLR ,97714,5636539877,247,199,70,268,246
10/08/2052,MTLR ,86331,7575669277,218,316,66,336,78
10/09/2052,MTLR ,92019,4739144175,82,110,170,327,151
10/10/2052,MTLR ,27323,9767739137,320,85,151,313,64
10/11/2052,MTLR ,28007,1430826192,226,122,83,368,228
10/12/2052,MTLR ,37559,4679772153,145,292,81,359,350
10/13/2052,MTLR ,68712,6367417711,259,234,114,223,267
10/14/2052,MTLR ,40249,8720774234,152,253,147,285,389
10/15/2052,MTLR ,13309,3445328829,250,140,60,385,350
10/16/2052,MTLR ,30085,2803826686,300,115,89,382,272
10/17/2052,MTLR ,91747,9271021768,181,80,71,310,368
10/18/2052,MTLR ,13241,4786028281,199,214,153,314,196
10/19/2052,MTLR ,48428,4569525753,197,82,138,216,208
10/20/2052,MTLR ,38877,1008857181,190,158,110,310,237
10/21/2052,MTLR ,75714,6742856503,243,83,119,218,198
10/22/2052,MTLR ,18903,8218087435,225,145,64,247,391
10/23/2052,MTLR ,97208,3954122361,140,215,122,394,226
10/24/2052,MTLR ,69624,7004955497,119,266,138,205,145
10/25/2052,MTLR ,18988,2404672190,254,82,118,202,86
10/26/2052,MTLR ,67912,8455111156,281,185,160,353,352
10/27/2052,MTLR ,27042,3294179441,240,256,93,267,231
10/28/2052,MTLR ,83453,1141145079,176,215,66,248,361
10/29/2052,MTLR ,80384,7459074980,167,348,165,287,398
10/30/2052,MTLR ,67956,6425676479,332,177,76,194,367
10/31/2052,MTLR ,40105,8140500169,184,225,82,243,228
11/01/2052,MTLR ,35462,5614169004,237,334,151,300,111
11/02/2052,MTLR ,94432,9766994128,348,246,103,377,332
11/03/2052,MTLR ,19023,3691461113,140,193,150,217,118
11/04/2052,MTLR ,72831,2008079036,138,193,146,392,81
11/05/2052,MTLR ,14668,5934965775,113,126,140,206,205
11/06/2052,MTLR ,58434,6433019172,313,310,148,378,189
11/07/2052,MTLR ,76959,4328889703,331,325,66,297,116
11/08/2052,MTLR ,60585,9019988897,327,209,173,272,285
11/09/2052,MTLR ,60818,7520858354,114,229,129,322,337
11/10/2052,MTLR ,47959,2749384864,276,349,160,341,129
11/11/2052,MTLR ,14661,2637465734,333,242,96,397,265
11/12/2052,MTLR ,72354,2236197219,205,88,170,264,100
11/13/2052,MTLR ,80262,3855950369,160,258,106,386,338
11/14/2052,MTLR ,19124,3238115278,204,90,99,341,132
11/15/2052,MTLR ,56746,3378857612,254,125,136,275,69
11/16/2052,MTLR ,28422,8223647364,141,109,143,218,129
11/17/2052,MTLR ,63824,4764818102,169,158,68,338,284
11/18/2052,MTLR ,78201,9435317598,156,176,87,242,217
11/19/2052,MTLR ,83669,7299609978,231,84,139,347,187
11/20/2052,MTLR ,60806,2118197164,223,214,60,317,278
11/21/2052,MTLR ,66192,7793042433,95,120,141,276,393
11/22/2052,MTLR ,86399,8512454664,272,329,125,382,85
11/23/2052,MTLR ,45973,8793959728,112,278,111,239,355
11/24/2052,MTLR ,91142,4023448778,181,70,63,198,302
11/25/2052,MTLR ,82439,5358749959,202,201,97,219,187
11/26/2052,MTLR ,12107,9173539715,230,285,152,321,310
11/27/2052,MTLR ,90277,7240349707,133,70,181,292,164
11/28/2052,MTLR ,36538,6885271214,267,121,144,270,360
11/29/2052,MTLR ,17621,3733043288,80,156,175,290,63
11/30/2052,MTLR ,68917,4930152325,349,300,120,299,258
12/01/2052,MTLR ,35784,1582280925,337,186,180,368,349
12/02/2052,MTLR ,96344,1804235335,335,178,145,196,194
12/03/2052,MTLR ,38031,6412986005,289,196,89,280,112
12/04/2052,MTLR ,37681,2253583622,146,213,72,305,153
12/05/2052,MTLR ,22100,4231445199,332,325,72,345,140
12/06/2052,MTLR ,22022,4978739950,350,112,183,285,113
12/07/2052,MTLR ,28282,7055258652,340,182,124,310,240
12/08/2052,MTLR ,62392,6347046903,136,299,144,216,149
12/09/2052,MTLR ,51011,4197046057,344,172,152,210,242
12/10/2052,MTLR ,14576,3694836849,148,83,82,277,207
12/11/2052,MTLR ,96891,3245429381,154,144,96,214,254
12/12/2052,MTLR ,49642,8239530711,328,266,60,201,180
12/13/2052,MTLR ,18162,6460867583,349,189,185,192,311
12/14/2052,MTLR ,97640,6665584584,256,212,114,349,120
12/15/2052,MTLR ,48752,1580281232,337,172,98,222,352
12/16/2052,MTLR ,49555,9514710323,241,207,142,295,294
12/17/2052,MTLR ,70873,8529222593,205,163,75,240,128
12/18/2052,MTLR ,27328,3746401230,262,247,86,316,157
12/19/2052,MTLR ,67153,6590125929,113,75,60,352,327
12/20/2052,MTLR ,69328,4988084689,93,203,181,206,172
12/21/2052,MTLR ,11102,9947411610,220,80,182,366,205
12/22/2052,MTLR ,39154,2938679403,321,319,116,240,152
12/23/2052,MTLR ,64901,4511337726,247,284,74,355,235
12/24/2052,MTLR ,94572,3816667231,95,188,120,210,340
12/25/2052,MTLR ,24406,1706629501,191,309,183,356,129
12/26/2052,MTLR ,51402,6894236904,348,233,101,307,185
12/27/2052,MTLR ,19525,2736336562,135,96,116,248,333
12/28/2052,MTLR ,52630,8466265214,234,344,154,245,366
12/29/2052,MTLR ,67446,4404234768,122,216,68,293,265
12/30/2052,MTLR ,78123,9771031534,226,217,109,385,371
12/31/2052,MTLR ,50975,2431335483,344,168,104,209,273
01/01/2053,MTLR ,97143,3851086185,179,98,131,306,200
01/02/2053,MTLR ,56732,4428560113,291,244,120,298,72
01/03/2053,MTLR ,57758,4503132808,290,283,181,340,340
01/04/2053,MTLR ,41129,7566407844,287,251,69,211,308
01/05/2053,MTLR ,97088,5360656012,147,300,133,316,183
01/06/2053,MTLR ,16539,4932611683,339,84,144,367,190
01/07/2053,MTLR ,95205,6838760658,134,180,120,384,202
01/08/2053,MTLR ,48648,4966978173,204,266,182,303,251
01/09/2053,MTLR ,68289,5069759408,348,209,101,292,281
01/10/2053,MTLR ,50280,9518107766,225,281,152,340,146
01/11/2053,MTLR ,21823,7476595886,280,117,115,237,294
01/12/2053,MTLR ,88331,1447245212,151,347,99,195,300
01/13/2053,MTLR ,44751,2922734312,300,229,150,371,157
01/14/2053,MTLR ,54444,5599671173,79,109,97,327,220
01/15/2053,MTLR ,68446,5903786196,326,326,171,362,200
01/16/2053,MTLR ,18014,3273299954,183,72,145,202,282
01/17/2053,MTLR ,42429,6311853700,249,306,127,396,129
01/18/2053,MTLR ,26415,8655750631,168,104,117,321,105
01/19/2053,MTLR ,90672,5710267684,253,110,151,301,87
01/20/2053,MTLR ,43822,6945778578,198,122,120,349,130
01/21/2053,MTLR ,84010,7578276594,256,307,84,299,150
01/22/2053,MTLR ,31679,7787591563,147,254,170,287,256
01/23/2053,MTLR ,90341,7253316062,106,135,142,324,225
01/24/2053,MTLR ,54819,8675604527,97,74,78,343,127
01/25/2053,MTLR ,68203,7896021890,122,131,137,260,102
01/26/2053,MTLR ,80013,5925631329,204,137,153,278,112
01/27/2053,MTLR ,67098,1426648965,78,134,100,284,360
01/28/2053,MTLR ,61228,1021150694,271,149,119,332,136
01/29/2053,MTLR ,54080,7361028043,336,132,116,381,155
01/30/2053,MTLR ,11005,8237107070,347,238,96,351,274
01/31/2053,MTLR ,70255,9348496756,288,90,133,241,367
02/01/2053,MTLR ,91584,5827985725,153,319,172,270,229
02/02/2053,MTLR ,67295,9774130221,215,288,87,291,347
02/03/2053,MTLR ,34670,3528797527,245,235,147,192,342
02/04/2053,MTLR ,90940,6016374626,216,271,100,225,167
02/05/2053,MTLR ,54976,4056236803,326,189,130,276,143
02/06/2053,MTLR ,60979,9607981134,150,180,155,338,217
02/07/2053,MTLR ,35929,2540872458,120,79,168,199,193
02/08/2053,MTLR ,29966,2771815761,102,163,91,381,286
02/09/2053,MTLR ,23133,5900595122,115,73,90,212,298
02/10/2053,MTLR ,40672,4788224667,78,345,115,391,106
02/11/2053,MTLR ,22271,3012380296,213,128,128,205,195
02/12/2053,MTLR ,85823,7888684351,233,219,81,202,306
02/13/2053,MTLR ,18973,4650078711,295,201,101,381,120
02/14/2053,MTLR ,76366,1223719207,250,264,60,228,112
02/15/2053,MTLR ,32694,7049793432,298,212,181,398,131
02/16/2053,MTLR ,61476,7965249662,188,145,104,206,370
02/17/2053,MTLR ,16068,6007472286,305,248,160,339,98
02/18/2053,MTLR ,21528,5462597490,81,83,64,216,267
02/19/2053,MTLR ,63357,7645660437,161,189,146,291,138
02/20/2053,MTLR ,63329,8507398983,255,233,81,322,96
02/21/2053,MTLR ,87739,5797808862,213,329,106,259,360
02/22/2053,MTLR ,25551,6967645417,320,334,132,290,111
02/23/2053,MTLR ,67573,7620646403,308,135,115,398,71
02/24/2053,MTLR ,52632,1876401277,246,273,96,265,95
02/25/2053,MTLR ,82379,8116884076,169,237,109,257,72
02/26/2053,MTLR ,80267,7048635906,337,209,141,225,392
02/27/2053,MTLR ,47627,5223594159,218,71,119,298,252
02/28/2053,MTLR ,71220,8616801202,95,275,77,379,272
03/01/2053,MTLR ,14824,6347298285,314,121,125,241,66
03/02/2053,MTLR ,43352,9128978440,204,232,142,213,227
03/03/2053,MTLR ,96702,9207805536,155,265,140,386,60
03/04/2053,MTLR ,85211,2629581727,81,285,114,355,252
03/05/2053,MTLR ,62800,6586568577,140,97,120,385,246
03/06/2053,MTLR ,27029,1774773393,127,283,141,319,144
03/07/2053,MTLR ,49221,5060017259,125,73,121,206,282
03/08/2053,MTLR ,35359,3997349118,189,234,99,355,375
03/09/2053,MTLR ,70755,9539402240,267,128,80,226,192
03/10/2053,MTLR ,92491,6098062336,262,99,139,221,331
03/11/2053,MTLR ,82200,1051345500,280,244,144,318,396
03/12/2053,MTLR ,26712,7235129223,255,120,95,204,312
03/13/2053,MTLR ,72959,6850953935,328,86,96,260,142
03/14/2053,MTLR ,64830,5998584476,133,200,117,262,71
03/15/2053,MTLR ,20746,9472052963,314,172,102,382,267
03/16/2053,MTLR ,28880,1566026579,326,177,161,287,294
03/17/2053,MTLR ,49281,8278352152,275,144,181,302,395
03/18/2053,MTLR ,18372,8390010905,314,82,97,272,264
03/19/2053,MTLR ,98006,8839067478,84,320,157,255,280
03/20/2053,MTLR ,17208,1985802238,153,339,146,237,197
03/21/2053,MTLR ,47638,7938667710,151,284,81,360,129
03/22/2053,MTLR ,63983,4091375754,187,228,141,260,97
03/23/2053,MTLR ,71833,1163687170,219,192,125,384,321
03/24/2053,MTLR ,56577,3093920466,109,344,145,192,66
03/25/2053,MTLR ,14194,5244268041,153,75,64,291,364
03/26/2053,MTLR ,53761,9101199674,267,73,126,360,77
03/27/2053,MTLR ,63811,4167217693,243,77,112,333,270
03/28/2053,MTLR ,56038,7132753281,260,243,124,388,178
03/29/2053,MTLR ,25756,1942832158,223,164,164,256,193
03/30/2053,MTLR ,93512,4440555850,156,305,109,316,283
03/31/2053,MTLR ,72647,2563140137,314,318,91,209,130
04/01/2053,MTLR ,100000,2416976578,185,266,65,228,341
04/02/2053,MTLR ,92136,9302292380,305,138,96,352,165
04/03/2053,MTLR ,50807,3360492139,323,296,62,235,209
04/04/2053,MTLR ,67145,2415955615,128,346,153,382,327
04/05/2053,MTLR ,68626,4162031796,117,85,185,266,355
04/06/2053,MTLR ,60956,6625093551,198,280,183,339,208
04/07/2053,MTLR ,61342,5413081386,142,248,95,269,240
04/08/2053,MTLR ,73215,2297683813,242,282,108,337,335
04/09/2053,MTLR ,88357,9551092516,265,206,86,325,97
04/10/2053,MTLR ,77499,7089161992,218,166,171,274,240
04/11/2053,MTLR ,43368,6372384285,165,324,75,194,287
04/12/2053,MTLR ,81174,3422443769,240,158,74,330,180
04/13/2053,MTLR ,83039,3535490148,254,111,115,219,63
04/14/2053,MTLR ,38587,2141187207,148,84,179,215,65
04/15/2053,MTLR ,85178,9663968363,275,206,62,319,355
04/16/2053,MTLR ,48033,2891017926,197,329,107,260,136
04/17/2053,MTLR ,98212,3240939749,295,217,180,344,328
04/18/2053,MTLR ,91204,7891328610,177,215,168,361,102
04/19/2053,MTLR ,70280,1030255011,292,98,66,362,180
04/20/2053,MTLR ,40965,1504874198,131,246,90,346,379
04/21/2053,MTLR ,93737,2222660474,228,219,118,383,391
04/22/2053,MTLR ,56406,6228090623,204,301,181,265,312
04/23/2053,MTLR ,85943,2846652898,168,283,123,368,64
04/24/2053,MTLR ,73241,9203644643,285,272,182,353,325
04/25/2053,MTLR ,93868,7946714669,250,159,109,253,282
04/26/2053,MTLR ,33118,3206063415,330,289,131,205,371
04/27/2053,MTLR ,61366,2568441193,140,272,173,331,75
04/28/2053,MTLR ,44195,3607881740,160,171,66,253,305
04/29/2053,MTLR ,25076,5437105629,118,135,175,329,221
04/30/2053,MTLR ,40057,4346912434,317,119,163,256,300
05/01/2053,MTLR ,21526,2759311089,138,224,114,344,223
05/02/2053,MTLR ,54116,3383590231,266,346,169,337,228
05/03/2053,MTLR ,85321,9794620548,265,87,63,324,167
05/04/2053,MTLR ,95340,3775961233,195,256,92,276,158
05/05/2053,MTLR ,39123,1541679779,264,251,160,223,210
05/06/2053,MTLR ,44625,3841813848,88,343,60,359,133
05/07/2053,MTLR ,60714,6835069976,75,89,153,256,328
05/08/2053,MTLR ,86597,5085502702,267,197,183,279,381
05/09/2053,MTLR ,99738,1309058479,190,73,118,301,71
05/10/2053,MTLR ,29027,2712753281,172,80,82,350,105
05/11/2053,MTLR ,54957,7073547145,332,136,140,279,395
05/12/2053,MTLR ,32465,7808266395,228,336,82,326,153
05/13/2053,MTLR ,98308,3843871319,249,267,66,378,396
05/14/2053,MTLR ,62328,1745624136,166,196,160,228,383
05/15/2053,MTLR ,37384,2817191017,154,160,99,377,364
05/16/2053,MTLR ,57946,9567053213,216,116,114,276,393
05/17/2053,MTLR ,12016,3322108069,310,212,167,295,94
05/18/2053,MTLR ,21562,6916353909,270,231,133,395,183
05/19/2053,MTLR ,91704,8446523642,120,173,124,299,67
05/20/2053,MTLR ,50400,2902084507,121,252,139,233,114
05/21/2053,MTLR ,79763,3902931631,315,116,165,217,345
05/22/2053,MTLR ,99348,3936009929,122,144,83,274,367
05/23/2053,MTLR ,93452,1291848217,135,164,152,252,380
05/24/2053,MTLR ,81959,1068256077,151,325,77,237,178
05/25/2053,MTLR ,42429,6512793130,209,269,82,374,387
05/26/2053,MTLR ,93257,5571398610,143,265,76,309,91
05/27/2053,MTLR ,62482,1705137688,257,110,98,314,94
05/28/2053,MTLR ,67859,1933245197,174,264,84,272,192
05/29/2053,MTLR ,85605,5111596659,137,104,63,211,379
05/30/2053,MTLR ,61647,8723058913,228,77,96,256,216
05/31/2053,MTLR ,79070,5247373099,187,232,151,256,232
06/01/2053,MTLR ,42803,4041434824,172,345,129,361,388
06/02/2053,MTLR ,24811,4147564301,233,107,146,347,152
06/03/2053,MTLR ,66766,6116053517,129,158,74,230,380
06/04/2053,MTLR ,80903,7625226062,337,259,100,340,97
06/05/2053,MTLR ,17921,2919181308,201,75,141,260,364
06/06/2053,MTLR ,35886,7598112539,275,326,94,336,310
06/07/2053,MTLR ,92999,3868913668,233,215,82,266,238
06/08/2053,MTLR ,55746,2524717617,219,306,82,340,201
06/09/2053,MTLR ,76664,1306467167,302,172,120,193,337
06/10/2053,MTLR ,30278,9317719698,96,327,143,194,161
06/11/2053,MTLR ,96325,5751409197,201,173,134,321,250
06/12/2053,MTLR ,60655,2482707906,269,117,163,235,79
06/13/2053,MTLR ,14474,1176457173,217,115,173,327,76
06/14/2053,MTLR ,34064,8166744910,309,209,151,193,363
06/15/2053,MTLR ,10683,6462714866,270,119,163,394,165
06/16/2053,MTLR ,56939,7708793914,225,307,97,200,80
06/17/2053,MTLR ,27720,7831535704,117,214,114,208,388
06/18/2053,MTLR ,66382,6711952756,95,75,95,374,80
